,Time,t3-1,t3-2,t3-3,t3-4,t3-5,t20-1,t20-2,t20-3,t20-4,t20-5,t37-1,t37-2,t37-3,t37-4,t37-5
1558,155.8,0.5895749,0.4709407,0.338921,0.3601716,0.3419338,0.5837016,1.0600082,0.3228691,0.3605456,0.392915,0.6492934,0.5345133,0.4762459,0.4255423,0.4146836
1559,155.9,0.5818328,0.4723785,0.3455798,0.3644421,0.3341121,0.5794852,1.0550715,0.3285249,0.3628766,0.3846435,0.6714197,0.5303279,0.4612997,0.417933,0.4143333
1560,156.0,0.5703861,0.4690679,0.3439471,0.3618234,0.33097,0.5866951,1.0439906,0.3349018,0.3512601,0.3758663,0.6498026,0.5310775,0.4622574,0.4120114,0.4264673
1561,156.1,0.5465753,0.4761733,0.357425,0.3655615,0.3322103,0.59221,1.0268447,0.32727,0.363196,0.3800799,0.636735,0.5315266,0.4558379,0.4038997,0.4346997
1562,156.2,0.5446619,0.4678268,0.3429325,0.3627058,0.3222382,0.588726,1.0477746,0.328989,0.362702,0.3804975,0.6899818,0.5251454,0.4340644,0.4076822,0.4324826
1563,156.3,0.5695748,0.4624763,0.3572689,0.363591,0.3331886,0.5869077,1.0286658,0.3294082,0.3612867,0.3851007,0.6887287,0.5133739,0.4409334,0.4186511,0.4316066
1564,156.4,0.5727245,0.4604931,0.348958,0.3648755,0.3456657,0.5979419,1.0349686,0.3254758,0.3610727,0.3879382,0.6913202,0.5226722,0.4756281,0.4245956,0.4217022
1565,156.5,0.593242,0.4596528,0.3459908,0.3524534,0.3459082,0.5954794,1.0592179,0.3229813,0.3603306,0.3801081,0.6866888,0.5196638,0.4697247,0.4313072,0.4110542
1566,156.6,0.596401,0.4578049,0.3543027,0.3455316,0.3375742,0.5961741,1.0694126,0.328086,0.3561378,0.3806686,0.7243205,0.526998,0.4652918,0.427303,0.4224578
1567,156.7,0.5948327,0.4553633,0.362502,0.3470978,0.3485849,0.5728953,1.0572934,0.3400193,0.3620188,0.3822074,0.7035298,0.5440686,0.4655112,0.4238333,0.429161
1568,156.8,0.6007826,0.4479811,0.3566134,0.3491565,0.3565185,0.5598565,1.0655717,0.3350392,0.3749663,0.3845886,0.7232444,0.5241975,0.4686714,0.4186245,0.4351744
1569,156.9,0.5863999,0.4456941,0.3533404,0.3526818,0.3460475,0.5604913,1.0702363,0.3264487,0.3646667,0.3853153,0.7477641,0.5294787,0.4527484,0.4198699,0.4235668
1570,157.0,0.5960458,0.434256,0.3519,0.3573626,0.3542628,0.5629523,1.0474198,0.3253753,0.3604124,0.3899754,0.7363007,0.5411451,0.4791898,0.4125839,0.4187858
1571,157.1,0.6031125,0.4391988,0.3643086,0.3575658,0.3575664,0.5829254,1.0506494,0.3189674,0.3629114,0.3801358,0.6933312,0.5486694,0.4473694,0.4165894,0.4217694
1572,157.2,0.5917176,0.4404279,0.3520684,0.3575198,0.3484357,0.5843974,1.0685673,0.3211941,0.3671483,0.3803909,0.7011054,0.5383833,0.4902114,0.4167798,0.4016119
1573,157.3,0.6010263,0.4430241,0.3624406,0.3568935,0.3460949,0.5819244,1.0552082,0.3341568,0.356714,0.3917034,0.681617,0.5369402,0.4952412,0.4129809,0.4067835
1574,157.4,0.5845749,0.4329487,0.3526641,0.3575721,0.3473355,0.6000422,1.0638895,0.3250752,0.3616549,0.387311,0.6934812,0.5288132,0.5111775,0.3975855,0.4313111
1575,157.5,0.5791648,0.4330879,0.353279,0.350123,0.3443337,0.5597522,1.0805975,0.3374264,0.3497196,0.3826205,0.7013888,0.5143732,0.4904224,0.4135382,0.4211433
1576,157.6,0.5553085,0.4437206,0.3627551,0.3494055,0.3494459,0.5814191,1.0467001,0.3335345,0.3490692,0.3854592,0.6843581,0.5231544,0.4977869,0.4064076,0.4184492
1577,157.7,0.5500435,0.4566405,0.3594812,0.3524997,0.3603574,0.5766351,1.0440422,0.3303894,0.3514732,0.3954665,0.6434186,0.557628,0.5045364,0.4088315,0.4081579
1578,157.8,0.585559,0.4651438,0.3558708,0.3553354,0.3493098,0.6035925,1.0679606,0.3283442,0.3579375,0.3875299,0.6786921,0.5511461,0.4690053,0.4094592,0.4077504
1579,157.9,0.5705587,0.4592083,0.3473874,0.3753175,0.3512414,0.6076279,1.0494137,0.3419913,0.3591055,0.3952026,0.6806101,0.5493303,0.4859971,0.4250176,0.420241
1580,158.0,0.5887522,0.4746786,0.3423213,0.3641382,0.3518396,0.5902818,1.0375335,0.3313889,0.3580333,0.3855598,0.6983508,0.5764743,0.444707,0.4172409,0.422086
1581,158.1,0.5781849,0.4614228,0.3463037,0.3633121,0.3500718,0.6121424,1.0897189,0.3235168,0.3613074,0.3898285,0.6940218,0.5647752,0.4512956,0.4162212,0.4392104
1582,158.2,0.587714,0.4642986,0.3511304,0.362665,0.3487591,0.6241759,1.0623301,0.3276069,0.3638426,0.3817268,0.7205386,0.5498989,0.4627756,0.3973166,0.4252935
1583,158.3,0.594603,0.4573928,0.348883,0.3533789,0.3457365,0.6192229,1.0438313,0.3206403,0.3653077,0.3818242,0.7020675,0.5464547,0.455413,0.4061103,0.4188791
1584,158.4,0.6139967,0.4573075,0.3580516,0.3543757,0.3443394,0.6162627,1.0136889,0.3272126,0.3654315,0.3949159,0.6879342,0.5572702,0.4580391,0.410392,0.4153019
1585,158.5,0.5849187,0.4628937,0.3508329,0.3542938,0.3470678,0.6112602,0.9986742,0.3408217,0.3773016,0.395723,0.7009682,0.5438308,0.4858067,0.4287835,0.4285775
1586,158.6,0.5828255,0.467827,0.3494098,0.3505374,0.3500753,0.6134166,0.9874331,0.3408961,0.3716456,0.3988038,0.6875351,0.545246,0.4351761,0.4340475,0.4340511
1587,158.7,0.6078042,0.4612103,0.3510028,0.3531964,0.3526691,0.5894771,0.9787096,0.3340257,0.3664461,0.3870653,0.6998442,0.5681996,0.4474698,0.4301592,0.4366947
1588,158.8,0.6064317,0.4680099,0.3442045,0.3559661,0.3443236,0.5779517,0.9749196,0.3535892,0.3720356,0.3883664,0.7379144,0.5860555,0.450101,0.4286979,0.4262188
1589,158.9,0.5866744,0.4757273,0.3487727,0.3577622,0.359169,0.5952282,0.9554257,0.338887,0.3672279,0.3891857,0.7318655,0.558066,0.4458743,0.4137397,0.4294487
1590,159.0,0.5962811,0.4627069,0.3426422,0.3538184,0.3502948,0.5973169,0.9127322,0.3458441,0.3652959,0.3933331,0.7275254,0.564045,0.410082,0.4205018,0.4361412
1591,159.1,0.5605954,0.4615373,0.3436091,0.3588625,0.3602248,0.5928636,0.9315536,0.3406792,0.3653001,0.3958813,0.7264749,0.5486104,0.3782124,0.4201913,0.4267085
1592,159.2,0.5618005,0.4546855,0.3437456,0.3532018,0.3705803,0.5773644,0.9213381,0.3255495,0.3653329,0.3908256,0.7182615,0.5463802,0.4038952,0.4288921,0.4294978
1593,159.3,0.5532112,0.4610094,0.3487092,0.3586307,0.3595448,0.5836065,0.9304597,0.3300569,0.3643158,0.3823588,0.694905,0.5501528,0.4163376,0.4235664,0.4318232
1594,159.4,0.5518489,0.4503272,0.354903,0.3586562,0.3628648,0.5749605,0.9400092,0.3260462,0.3733947,0.3852924,0.7075691,0.5390766,0.4079288,0.4387947,0.4465107
1595,159.5,0.5507935,0.4508726,0.3537315,0.3617455,0.3540329,0.5792859,0.9216604,0.3262672,0.3737731,0.3833204,0.715455,0.5501443,0.3989479,0.4311703,0.4294063
1596,159.6,0.5391108,0.4480633,0.35733,0.362354,0.3520577,0.5785902,0.9779177,0.3161584,0.3727993,0.3895459,0.7243662,0.5361571,0.3977971,0.4436185,0.4351732
1597,159.7,0.5363008,0.4315034,0.3523761,0.3663763,0.3460156,0.5825118,0.9847574,0.311608,0.3650107,0.3938845,0.7086381,0.5622181,0.3849902,0.4348907,0.4268997
1598,159.8,0.5651541,0.4435326,0.3596382,0.3675869,0.3456001,0.5568156,1.0125073,0.325798,0.3659581,0.3935272,0.6825725,0.5607883,0.409624,0.4275648,0.4127449
1599,159.9,0.5776883,0.440427,0.3543689,0.3675357,0.3445536,0.5619707,1.0283216,0.3207712,0.3823336,0.3857984,0.6840228,0.5612111,0.4101134,0.4320454,0.4237828
1600,160.0,0.5921856,0.4512952,0.3717584,0.3579282,0.3571388,0.5648417,0.992871,0.3303485,0.3734036,0.3845291,0.6893824,0.5506687,0.3984932,0.4205312,0.4153605
1601,160.1,0.5925528,0.4482688,0.3625552,0.3515709,0.354499,0.5694427,1.0103896,0.3318488,0.3783028,0.3994602,0.7055489,0.5538368,0.3833836,0.4201058,0.4264686
1602,160.2,0.5740279,0.4484224,0.3660064,0.3589886,0.3586898,0.5677382,1.006755,0.3251629,0.3732235,0.3872966,0.7127434,0.5486887,0.3814183,0.4193217,0.4181543
1603,160.3,0.5818526,0.4561145,0.357943,0.3602048,0.3445912,0.5822452,1.0355221,0.3157296,0.3742049,0.3830058,0.6994693,0.5448235,0.3969494,0.4156784,0.4188666
1604,160.4,0.5782846,0.4515212,0.353964,0.3587129,0.3582898,0.5975932,1.0225657,0.3137163,0.3823934,0.3936588,0.7196051,0.5501764,0.4101922,0.4149523,0.4330367
1605,160.5,0.5881045,0.4435549,0.3433028,0.3504815,0.3597908,0.5804146,1.0353334,0.3263305,0.3748328,0.3951057,0.7056516,0.5514285,0.4027281,0.414328,0.4430588
1606,160.6,0.5903712,0.4520539,0.3549905,0.349943,0.3563957,0.584498,1.0393672,0.3232459,0.3900917,0.3909313,0.7347159,0.5436298,0.4098465,0.4306591,0.4417804
1607,160.7,0.5661677,0.45073,0.3499593,0.3443809,0.3486694,0.5956341,1.0537219,0.326895,0.3904452,0.3917435,0.7315328,0.5489318,0.4164114,0.4158878,0.4469899
1608,160.8,0.5753697,0.4498249,0.3464907,0.3449771,0.3411897,0.5515471,1.0458912,0.3329281,0.40196,0.3979837,0.7249454,0.5530034,0.424066,0.4314738,0.4082696
1609,160.9,0.5847322,0.4309471,0.3547545,0.3508439,0.3470882,0.5546693,1.0019997,0.3250571,0.3991679,0.3981901,0.7641655,0.556445,0.4229119,0.4343483,0.4416846
1610,161.0,0.5716861,0.4326514,0.3627947,0.3443197,0.3507073,0.5818731,1.0126387,0.3213475,0.3961999,0.3927116,0.7513309,0.5628665,0.4203747,0.4218397,0.4338457
1611,161.1,0.5777389,0.4388436,0.355713,0.3584318,0.3394249,0.5843097,0.9783971,0.3209711,0.3860746,0.3911425,0.7273175,0.5728552,0.4153682,0.4297788,0.4289042
1612,161.2,0.5769207,0.422517,0.3566294,0.3616953,0.3461752,0.5782328,0.9995778,0.3249289,0.3831927,0.3922446,0.7482343,0.5453877,0.4052792,0.4213166,0.4442016
1613,161.3,0.5554639,0.4400384,0.3464735,0.3570113,0.3410481,0.577442,1.0025475,0.3302031,0.3795956,0.3907425,0.7226577,0.5491907,0.3963178,0.4263234,0.443083
1614,161.4,0.5770737,0.429683,0.349119,0.3600632,0.3561859,0.5888576,0.9889032,0.3352474,0.3814684,0.3893562,0.7625426,0.5425037,0.3900297,0.4293034,0.4183557
1615,161.5,0.5977852,0.4294246,0.3524376,0.3595368,0.3425528,0.5999271,0.9732849,0.3321539,0.3884026,0.3926443,0.7549875,0.5314634,0.3950205,0.42257,0.4350491
1616,161.6,0.6185277,0.4388278,0.358243,0.356475,0.3420998,0.6193634,0.931701,0.3386253,0.3882614,0.3925387,0.7375941,0.5548939,0.407771,0.4380662,0.4330516
1617,161.7,0.6237887,0.4319898,0.3552792,0.3567275,0.3462442,0.6129133,0.9391518,0.3437828,0.3849513,0.3832797,0.7327489,0.5533119,0.4183436,0.4336613,0.4194868
1618,161.8,0.6178702,0.4308777,0.3586395,0.3710116,0.3525546,0.6454703,0.9211031,0.3526793,0.3823335,0.3843005,0.7471224,0.5604764,0.3943879,0.4139014,0.4345255
1619,161.9,0.618605,0.4334068,0.3647776,0.3733829,0.349234,0.6066674,0.9132439,0.3445583,0.3836468,0.3849044,0.7553838,0.5417878,0.3839858,0.4129142,0.4413202
1620,162.0,0.629217,0.4173158,0.3566118,0.3745937,0.3498001,0.5870745,0.8722242,0.3362154,0.3662797,0.396185,0.7618569,0.5416291,0.3728686,0.4137364,0.4352709
1621,162.1,0.628971,0.4191807,0.3547516,0.3630019,0.3466846,0.586785,0.8902619,0.3364575,0.3803189,0.378643,0.7575905,0.5492361,0.3781981,0.4125118,0.4367162
1622,162.2,0.6225998,0.417052,0.3645076,0.3621495,0.3476293,0.5808476,0.8763061,0.3396033,0.3712895,0.3872174,0.7423038,0.5401462,0.3617736,0.4143194,0.4447684
1623,162.3,0.6306319,0.4183027,0.3586544,0.3440206,0.3457244,0.5953887,0.8591272,0.3585389,0.3834555,0.4020014,0.7464632,0.5531363,0.3864436,0.4204582,0.4189989
1624,162.4,0.6209935,0.4216645,0.3536033,0.3573144,0.3540732,0.5836169,0.8880548,0.3417141,0.3862615,0.3964971,0.727412,0.5642171,0.3904562,0.422433,0.437255
1625,162.5,0.6250002,0.4253916,0.3598579,0.356492,0.3510824,0.5627623,0.8685696,0.348434,0.3923807,0.3936432,0.7500632,0.5605884,0.4061232,0.424725,0.4247673
1626,162.6,0.6187928,0.4373746,0.3649567,0.3569425,0.3557979,0.5637705,0.8607839,0.3455986,0.3833399,0.3875029,0.7486957,0.5631856,0.4067141,0.4152017,0.4265484
1627,162.7,0.6063051,0.4463123,0.3670014,0.3413269,0.3499041,0.5749406,0.8764051,0.3454443,0.3849362,0.3970144,0.739924,0.5799665,0.4043916,0.4243069,0.4440097
1628,162.8,0.6193705,0.4330188,0.3564281,0.3502117,0.3520842,0.5835081,0.8638525,0.3478437,0.3821646,0.3946362,0.7283718,0.5672845,0.412261,0.4146616,0.4539885
1629,162.9,0.6159911,0.4329239,0.3624268,0.3577616,0.3534234,0.5919698,0.8588855,0.3434971,0.3884957,0.3795953,0.7152804,0.5569408,0.4101218,0.4094402,0.4447555
1630,163.0,0.6181257,0.4391967,0.3660623,0.3686598,0.3530707,0.5659738,0.8130454,0.337667,0.3926223,0.3938724,0.7065133,0.5553783,0.3958736,0.4130558,0.4271821
1631,163.1,0.6211519,0.4416653,0.3701182,0.3659045,0.350399,0.564137,0.8243038,0.3281687,0.3918857,0.3777358,0.7017159,0.5644007,0.4081947,0.4037075,0.4462016
1632,163.2,0.6393711,0.4478202,0.3682184,0.3779115,0.3454431,0.5618812,0.7976529,0.3356085,0.3772455,0.389593,0.6906302,0.5463117,0.4085326,0.4103554,0.4595537
1633,163.3,0.6353646,0.4426179,0.3540242,0.3716685,0.342897,0.5540438,0.7959524,0.3355777,0.3749663,0.3845665,0.6877446,0.5557693,0.4059549,0.4021356,0.4397809
1634,163.4,0.6229157,0.4584611,0.366875,0.3707275,0.3460324,0.5620059,0.8026781,0.3287714,0.3828418,0.3856387,0.6869343,0.5575225,0.4262542,0.4030474,0.4327218
1635,163.5,0.620832,0.4504752,0.354654,0.3576819,0.3486215,0.5471635,0.8359132,0.3396863,0.3806916,0.3918585,0.6734936,0.5663463,0.4223473,0.4219943,0.4452708
1636,163.6,0.6086767,0.4510918,0.3487837,0.36992,0.3465974,0.5738757,0.8497477,0.325553,0.3686393,0.3834475,0.6740441,0.5839731,0.4066333,0.4161308,0.4659862
1637,163.7,0.5864351,0.446516,0.3626345,0.3556032,0.3508916,0.5620264,0.8444419,0.3266195,0.3780837,0.3900092,0.6963817,0.5677247,0.403981,0.420015,0.4636253
1638,163.8,0.5738226,0.4517535,0.362056,0.3475154,0.358259,0.5636334,0.8462936,0.3385072,0.3986652,0.3921533,0.722708,0.5710431,0.3885705,0.4185797,0.4583567
1639,163.9,0.6055925,0.4517641,0.3614642,0.3562093,0.3544511,0.5557488,0.8520968,0.3355578,0.3875453,0.4009403,0.7395363,0.5766493,0.3887641,0.4110833,0.4616007
1640,164.0,0.5951078,0.4572746,0.3528214,0.3498679,0.3516298,0.5575308,0.8443072,0.3351671,0.3870728,0.3986213,0.7219948,0.5817773,0.3881052,0.40596,0.4501051
1641,164.1,0.6018235,0.4491656,0.3571936,0.3540983,0.3577196,0.5770373,0.8106589,0.3239244,0.3784988,0.3995963,0.7151042,0.5807531,0.3733839,0.4069344,0.4421052
1642,164.2,0.5875066,0.4576488,0.3586929,0.3516178,0.3618656,0.5562051,0.8034966,0.329373,0.3815593,0.3937153,0.7466264,0.571086,0.3855205,0.4115783,0.4451569
1643,164.3,0.606353,0.4533582,0.3750572,0.355209,0.3597299,0.5436739,0.8021735,0.3381255,0.3849294,0.3928345,0.7420326,0.573065,0.3700047,0.4114245,0.4527977
1644,164.4,0.6159634,0.450788,0.3639988,0.3574485,0.3717677,0.5510546,0.8326611,0.3459664,0.3831915,0.3951191,0.7738888,0.5740902,0.378582,0.4103112,0.4423279
1645,164.5,0.5932424,0.4505828,0.3587032,0.3546627,0.369023,0.5427019,0.8163412,0.3280935,0.3820015,0.3927419,0.7442837,0.5427436,0.3821953,0.4127046,0.4309715
1646,164.6,0.6066285,0.4583204,0.3555765,0.3525249,0.3590017,0.531786,0.8150231,0.3268996,0.3720355,0.3944982,0.7310191,0.5678272,0.3884874,0.4189196,0.4354347
1647,164.7,0.6191819,0.4560683,0.3548739,0.3567383,0.3488019,0.5450917,0.8214229,0.3380622,0.3812205,0.3968215,0.7204043,0.5574674,0.3853779,0.4164048,0.4295051
1648,164.8,0.6017424,0.4544134,0.3571192,0.3527338,0.3508402,0.5360931,0.8173773,0.333691,0.3816903,0.3922433,0.7066786,0.5581099,0.3911455,0.412661,0.446163
1649,164.9,0.5946472,0.456619,0.3551167,0.3556693,0.3694481,0.5328031,0.8047706,0.3334646,0.3912426,0.3938849,0.7153037,0.5591282,0.3847029,0.4212008,0.4469357
1650,165.0,0.5923675,0.4546598,0.3490425,0.357871,0.3557034,0.5417205,0.8209921,0.3365669,0.4069574,0.389044,0.7284614,0.5581345,0.3800368,0.422586,0.4483998
1651,165.1,0.6046246,0.4593813,0.3468349,0.3568337,0.3574164,0.5504567,0.8264914,0.3346,0.3844147,0.3920408,0.7094359,0.5665196,0.4014944,0.4186086,0.4392922
1652,165.2,0.6096788,0.4529891,0.3363551,0.3703347,0.3624298,0.5681312,0.8636093,0.3462318,0.3960307,0.3892113,0.7625874,0.5615727,0.3872437,0.429205,0.4219814
1653,165.3,0.6022645,0.4497937,0.3404585,0.3627448,0.3545196,0.601579,0.8530005,0.3331815,0.4044217,0.4002162,0.7764724,0.5586103,0.3848988,0.4261223,0.4151797
1654,165.4,0.5980451,0.4649846,0.3417823,0.3631468,0.357109,0.5823067,0.8685484,0.3331953,0.3925132,0.405062,0.7382403,0.5670885,0.4014997,0.4107131,0.4229283
1655,165.5,0.5994733,0.4535803,0.344273,0.3617635,0.3519138,0.5782566,0.8556316,0.3523906,0.3863017,0.3968054,0.7394914,0.5528623,0.3900414,0.417089,0.4330585
1656,165.6,0.5905758,0.4584327,0.3340871,0.3636117,0.3664758,0.5793374,0.8574871,0.346848,0.3897265,0.4029178,0.7564878,0.5637672,0.38768,0.4178756,0.4082024
1657,165.7,0.5706727,0.4445391,0.3393437,0.3525602,0.3523613,0.6038082,0.8452165,0.3418801,0.4119167,0.3978378,0.7329105,0.5855852,0.4006456,0.4159334,0.4107445
1658,165.8,0.5549893,0.4412419,0.3475437,0.3550816,0.3578671,0.59013,0.8447572,0.3459221,0.4054936,0.3930932,0.7066911,0.5471397,0.3964124,0.4133931,0.3941272
1659,165.9,0.5536321,0.4421353,0.3418478,0.3447225,0.3792693,0.5852442,0.8621834,0.3388951,0.3943902,0.3885761,0.7159597,0.5623347,0.4397308,0.4128078,0.4098198
1660,166.0,0.576396,0.4545074,0.3305608,0.3551745,0.3674366,0.5942695,0.8381642,0.33788,0.3964227,0.3866931,0.7002642,0.5599456,0.4270718,0.4090474,0.4070923
1661,166.1,0.5783616,0.4535256,0.3403632,0.3436604,0.3636834,0.5988346,0.8373597,0.3490007,0.3748854,0.3864426,0.7150089,0.5483863,0.4227493,0.4038649,0.4082997
1662,166.2,0.5887235,0.4380852,0.3511879,0.3404496,0.3671954,0.589634,0.843995,0.3444613,0.3924109,0.3983375,0.6728365,0.5365853,0.4185984,0.4103414,0.4170964
1663,166.3,0.5880916,0.4493741,0.3651552,0.3415577,0.3510717,0.6052777,0.833514,0.344825,0.3793975,0.3996143,0.7081568,0.5337362,0.4302605,0.4151351,0.4144152
1664,166.4,0.5616196,0.4483584,0.3552923,0.3392425,0.3613939,0.6349444,0.8224976,0.3491867,0.3769376,0.3969876,0.6933001,0.5338597,0.4430139,0.4021667,0.4135918
1665,166.5,0.5888029,0.453923,0.3602818,0.3448258,0.3556814,0.6460551,0.834323,0.3550987,0.4009121,0.3968939,0.6949162,0.5465477,0.4457959,0.4048499,0.4204217
1666,166.6,0.5846068,0.4452116,0.3565488,0.3639521,0.3676651,0.647588,0.8288292,0.3482014,0.3897673,0.3956818,0.7110393,0.553907,0.423942,0.4157435,0.4175781
1667,166.7,0.595318,0.4422548,0.3487186,0.3522017,0.3724002,0.6316255,0.843696,0.3439466,0.3891361,0.3956692,0.7081588,0.5613662,0.4235185,0.4091021,0.4213332
1668,166.8,0.5850916,0.4530679,0.3433284,0.3489826,0.3664516,0.6289465,0.8768141,0.3461205,0.3826547,0.3932796,0.7050322,0.5496732,0.4239731,0.4169899,0.4323927
1669,166.9,0.5636457,0.4507377,0.3435326,0.3436324,0.3613468,0.6318148,0.8530094,0.344461,0.3888379,0.4016647,0.7275015,0.552364,0.4209228,0.4206929,0.4339449
1670,167.0,0.569243,0.4521946,0.3451961,0.3519185,0.3679753,0.6192976,0.8407032,0.3395154,0.3909701,0.402246,0.7351594,0.5415431,0.3977318,0.4230071,0.4210562
1671,167.1,0.5640071,0.4515266,0.3411631,0.3642437,0.3805016,0.6099469,0.8508278,0.3387318,0.3749775,0.391814,0.7513761,0.5350901,0.3901342,0.4143763,0.4389553
1672,167.2,0.5583266,0.4450032,0.3432611,0.3616888,0.379683,0.6095352,0.8708181,0.3417959,0.3856968,0.4054168,0.7630152,0.5536517,0.412492,0.4232719,0.4453242
1673,167.3,0.5494987,0.4326648,0.3339564,0.3481571,0.3818048,0.6313016,0.8997331,0.3368369,0.3732311,0.3995444,0.7550125,0.5516198,0.4004677,0.4188643,0.4441712
1674,167.4,0.5541244,0.4245053,0.3560416,0.3453092,0.3766828,0.6246845,0.8906298,0.3416804,0.3822115,0.4006796,0.7391671,0.5432168,0.405087,0.4172391,0.442092
1675,167.5,0.5636033,0.4310036,0.355633,0.3367831,0.3699136,0.6285228,0.902468,0.3420067,0.3689168,0.4041809,0.7221139,0.5353412,0.4065652,0.426319,0.4465536
1676,167.6,0.5786608,0.4368907,0.3536181,0.3454482,0.3702385,0.6276959,0.8841284,0.3458662,0.3782172,0.4029411,0.7444162,0.5401521,0.4009506,0.4141961,0.4442321
1677,167.7,0.5716856,0.4404782,0.349893,0.3546912,0.3693432,0.6275339,0.9395027,0.3385775,0.3737231,0.3951635,0.7180052,0.553444,0.4138718,0.4261785,0.4337357
1678,167.8,0.5837753,0.4461843,0.3528138,0.3502104,0.3735701,0.6330106,0.9228118,0.3301654,0.3814839,0.4134255,0.7134957,0.553889,0.4007623,0.4144417,0.4396713
1679,167.9,0.5970801,0.4514748,0.3429327,0.3414045,0.3728115,0.6327125,0.8798918,0.3348139,0.3909122,0.4035974,0.695623,0.5674389,0.4066842,0.4233396,0.4260891
1680,168.0,0.6032851,0.4447536,0.3500165,0.3429073,0.3793952,0.6130077,0.8819371,0.3304109,0.3913822,0.3940048,0.7250957,0.5566453,0.3854601,0.4194895,0.4299794
1681,168.1,0.5928906,0.4380014,0.3427241,0.3475814,0.3787939,0.5979576,0.9030781,0.3347347,0.3859668,0.3973705,0.7188252,0.547442,0.3723705,0.4179578,0.4465197
1682,168.2,0.5910856,0.4374993,0.3410231,0.3395824,0.3782517,0.6101387,0.9082677,0.3411855,0.3717321,0.3922162,0.7118271,0.5530525,0.3759123,0.4251926,0.4258991
1683,168.3,0.5939355,0.4445554,0.3420798,0.3412027,0.3784053,0.6065711,0.8832177,0.3477404,0.3678002,0.3997309,0.7206085,0.5272866,0.4031744,0.4225609,0.4291691
1684,168.4,0.5871845,0.4360212,0.347151,0.3370696,0.3708013,0.6029031,0.8793487,0.3549519,0.3703141,0.3956981,0.7110077,0.52513,0.4073852,0.4278012,0.4420587
1685,168.5,0.5895481,0.4562185,0.3415603,0.3380978,0.3811451,0.6010172,0.8679923,0.3509362,0.3668583,0.3959695,0.7138227,0.5355191,0.4158273,0.4298816,0.4384268
1686,168.6,0.5676159,0.449455,0.3426012,0.3214439,0.3791274,0.614958,0.8640572,0.3476327,0.372219,0.4002403,0.7253253,0.5299006,0.4146719,0.4308746,0.4301934
1687,168.7,0.5845851,0.4536448,0.3600725,0.3383386,0.3909508,0.6112821,0.8989062,0.3430906,0.3794915,0.3953691,0.7472414,0.5427089,0.4032406,0.4229711,0.4473842
1688,168.8,0.5963466,0.4592746,0.3508068,0.3349253,0.3781956,0.6183689,0.9484423,0.3417803,0.3756061,0.3908953,0.7465613,0.5476944,0.3937155,0.4387043,0.4315413
1689,168.9,0.5845179,0.4465455,0.342811,0.3309745,0.3772139,0.6144288,0.9435948,0.3372187,0.3829282,0.3927668,0.723443,0.5472867,0.4053283,0.4300135,0.4217668
1690,169.0,0.599894,0.4432365,0.3392537,0.3497079,0.3821813,0.5968851,0.8965721,0.3444524,0.382434,0.3942091,0.732376,0.562219,0.4109891,0.4284819,0.4301103
1691,169.1,0.5780169,0.4575711,0.3408247,0.3366802,0.3816742,0.5909119,0.9011737,0.3453197,0.3745877,0.3888003,0.7681898,0.550506,0.3933612,0.4282389,0.414243
1692,169.2,0.5812636,0.4589306,0.3403142,0.3479945,0.3710427,0.5919071,0.9002329,0.3392461,0.3700269,0.3946694,0.7576517,0.5512572,0.4044264,0.4361615,0.4116817
1693,169.3,0.5887613,0.4497472,0.3395575,0.3369977,0.3732336,0.6052054,0.9101505,0.3349055,0.3674107,0.393719,0.7565297,0.5575815,0.3884518,0.4316622,0.4123207
1694,169.4,0.5730567,0.4505092,0.3389924,0.3393443,0.3716991,0.5939166,0.9255021,0.3367128,0.3611937,0.3917818,0.722674,0.5713726,0.3834422,0.4332253,0.4139073
